data_quality_scan,data_source,data_quality_job_id,data_quality_job_configuration,job_labels,job_start_time,job_end_time,job_quality_result,job_dimension_result,job_rows_scanned,rule_name,rule_description,rule_type,rule_evaluation_type,rule_column,rule_dimension,rule_threshold_percent,rule_parameters,rule_passed,rule_rows_evaluated,rule_rows_passed,rule_rows_passed_percent,rule_rows_null,rule_failed_records_query,created_on,last_updated,rule_assertion_row_count,debug_queries
"{
  ""data_quality_scan"": {
    ""resource_name"": ""//dataplex.googleapis.com/projects/1082519457323/locations/us-central1/dataScans/dq-std-mas-sap-product-group-6-test"",
    ""project_id"": ""cpf-farm-th"",
    ""location"": ""us-central1"",
    ""data_scan_id"": ""dq-std-mas-sap-product-group-6-test"",
    ""display_name"": ""dq-std-mas-sap-product-group-6-test""
  }
}","{
  ""data_source"": {
    ""resource_name"": ""//bigquery.googleapis.com/projects/cpf-farm-th/datasets/STD/tables/MAS_SAP_PRODUCT_GROUP_6"",
    ""dataplex_entity_project_id"": null,
    ""dataplex_entity_project_number"": null,
    ""dataplex_lake_id"": null,
    ""dataplex_zone_id"": null,
    ""dataplex_entity_id"": null,
    ""table_project_id"": ""cpf-farm-th"",
    ""table_project_number"": ""1082519457323"",
    ""dataset_id"": ""STD"",
    ""table_id"": ""MAS_SAP_PRODUCT_GROUP_6""
  }
}",7bcded40-1570-4deb-9aca-50113076a2bc,"{""increment_column"":"""",""incremental"":false,""row_filter"":"""",""sampling_percent"":100,""trigger"":""on_demand""}",,2026-02-12 05:14:55.000000 UTC,2026-02-12 05:15:22.000000 UTC,"{
  ""job_quality_result"": {
    ""passed"": ""true"",
    ""score"": ""100.0"",
    ""incremental_start"": null,
    ""incremental_end"": null
  }
}","{""COMPLETENESS"":{""passed"":true,""score"":100},""UNIQUENESS"":{""passed"":true,""score"":100}}",432,,,NULL check,Per row,PRODUCT_GROUP_6,COMPLETENESS,100.0,,true,432,432,100.0,0,WITH `7bcded40-1570-4deb-9aca-50113076a2bc` AS (SELECT * FROM `cpf-farm-th.STD.MAS_SAP_PRODUCT_GROUP_6` ) SELECT * FROM `7bcded40-1570-4deb-9aca-50113076a2bc` WHERE (`PRODUCT_GROUP_6` IS NULL);,2026-02-12 05:14:16.000000 UTC,2026-02-12 05:14:16.000000 UTC,,"{
  ""debug_queries"": []
}"
"{
  ""data_quality_scan"": {
    ""resource_name"": ""//dataplex.googleapis.com/projects/1082519457323/locations/us-central1/dataScans/dq-std-mas-sap-product-group-6-test"",
    ""project_id"": ""cpf-farm-th"",
    ""location"": ""us-central1"",
    ""data_scan_id"": ""dq-std-mas-sap-product-group-6-test"",
    ""display_name"": ""dq-std-mas-sap-product-group-6-test""
  }
}","{
  ""data_source"": {
    ""resource_name"": ""//bigquery.googleapis.com/projects/cpf-farm-th/datasets/STD/tables/MAS_SAP_PRODUCT_GROUP_6"",
    ""dataplex_entity_project_id"": null,
    ""dataplex_entity_project_number"": null,
    ""dataplex_lake_id"": null,
    ""dataplex_zone_id"": null,
    ""dataplex_entity_id"": null,
    ""table_project_id"": ""cpf-farm-th"",
    ""table_project_number"": ""1082519457323"",
    ""dataset_id"": ""STD"",
    ""table_id"": ""MAS_SAP_PRODUCT_GROUP_6""
  }
}",7bcded40-1570-4deb-9aca-50113076a2bc,"{""increment_column"":"""",""incremental"":false,""row_filter"":"""",""sampling_percent"":100,""trigger"":""on_demand""}",,2026-02-12 05:14:55.000000 UTC,2026-02-12 05:15:22.000000 UTC,"{
  ""job_quality_result"": {
    ""passed"": ""true"",
    ""score"": ""100.0"",
    ""incremental_start"": null,
    ""incremental_end"": null
  }
}","{""COMPLETENESS"":{""passed"":true,""score"":100},""UNIQUENESS"":{""passed"":true,""score"":100}}",432,,,Uniqueness check,Per row,PRODUCT_GROUP_6,UNIQUENESS,0.0,,true,432,432,100.0,0,WITH `7bcded40-1570-4deb-9aca-50113076a2bc` AS (SELECT * FROM `cpf-farm-th.STD.MAS_SAP_PRODUCT_GROUP_6` ) SELECT * FROM `7bcded40-1570-4deb-9aca-50113076a2bc` WHERE `PRODUCT_GROUP_6` IN (SELECT `PRODUCT_GROUP_6` FROM `7bcded40-1570-4deb-9aca-50113076a2bc` GROUP BY `PRODUCT_GROUP_6` HAVING COUNT(`PRODUCT_GROUP_6`) > 1);,2026-02-12 05:14:16.000000 UTC,2026-02-12 05:14:16.000000 UTC,,"{
  ""debug_queries"": []
}"
"{
  ""data_quality_scan"": {
    ""resource_name"": ""//dataplex.googleapis.com/projects/1082519457323/locations/us-central1/dataScans/dq-std-mas-sap-product-group-6-test"",
    ""project_id"": ""cpf-farm-th"",
    ""location"": ""us-central1"",
    ""data_scan_id"": ""dq-std-mas-sap-product-group-6-test"",
    ""display_name"": ""dq-std-mas-sap-product-group-6-test""
  }
}","{
  ""data_source"": {
    ""resource_name"": ""//bigquery.googleapis.com/projects/cpf-farm-th/datasets/STD/tables/MAS_SAP_PRODUCT_GROUP_6"",
    ""dataplex_entity_project_id"": null,
    ""dataplex_entity_project_number"": null,
    ""dataplex_lake_id"": null,
    ""dataplex_zone_id"": null,
    ""dataplex_entity_id"": null,
    ""table_project_id"": ""cpf-farm-th"",
    ""table_project_number"": ""1082519457323"",
    ""dataset_id"": ""STD"",
    ""table_id"": ""MAS_SAP_PRODUCT_GROUP_6""
  }
}",74b02370-b77d-47f8-9db0-9143972ee651,"{""increment_column"":"""",""incremental"":false,""row_filter"":"""",""sampling_percent"":100,""trigger"":""on_demand""}",,2026-02-12 05:21:26.000000 UTC,2026-02-12 05:21:53.000000 UTC,"{
  ""job_quality_result"": {
    ""passed"": ""false"",
    ""score"": ""66.669998"",
    ""incremental_start"": null,
    ""incremental_end"": null
  }
}","{""ACCURACY"":{""passed"":false,""score"":0},""COMPLETENESS"":{""passed"":true,""score"":100},""UNIQUENESS"":{""passed"":true,""score"":100}}",432,,,NULL check,Per row,PRODUCT_GROUP_6,COMPLETENESS,100.0,,true,432,432,100.0,0,WITH `74b02370-b77d-47f8-9db0-9143972ee651` AS (SELECT * FROM `cpf-farm-th.STD.MAS_SAP_PRODUCT_GROUP_6` ) SELECT * FROM `74b02370-b77d-47f8-9db0-9143972ee651` WHERE (`PRODUCT_GROUP_6` IS NULL);,2026-02-12 05:14:16.000000 UTC,2026-02-12 05:20:37.000000 UTC,,"{
  ""debug_queries"": []
}"
"{
  ""data_quality_scan"": {
    ""resource_name"": ""//dataplex.googleapis.com/projects/1082519457323/locations/us-central1/dataScans/dq-std-mas-sap-product-group-6-test"",
    ""project_id"": ""cpf-farm-th"",
    ""location"": ""us-central1"",
    ""data_scan_id"": ""dq-std-mas-sap-product-group-6-test"",
    ""display_name"": ""dq-std-mas-sap-product-group-6-test""
  }
}","{
  ""data_source"": {
    ""resource_name"": ""//bigquery.googleapis.com/projects/cpf-farm-th/datasets/STD/tables/MAS_SAP_PRODUCT_GROUP_6"",
    ""dataplex_entity_project_id"": null,
    ""dataplex_entity_project_number"": null,
    ""dataplex_lake_id"": null,
    ""dataplex_zone_id"": null,
    ""dataplex_entity_id"": null,
    ""table_project_id"": ""cpf-farm-th"",
    ""table_project_number"": ""1082519457323"",
    ""dataset_id"": ""STD"",
    ""table_id"": ""MAS_SAP_PRODUCT_GROUP_6""
  }
}",74b02370-b77d-47f8-9db0-9143972ee651,"{""increment_column"":"""",""incremental"":false,""row_filter"":"""",""sampling_percent"":100,""trigger"":""on_demand""}",,2026-02-12 05:21:26.000000 UTC,2026-02-12 05:21:53.000000 UTC,"{
  ""job_quality_result"": {
    ""passed"": ""false"",
    ""score"": ""66.669998"",
    ""incremental_start"": null,
    ""incremental_end"": null
  }
}","{""ACCURACY"":{""passed"":false,""score"":0},""COMPLETENESS"":{""passed"":true,""score"":100},""UNIQUENESS"":{""passed"":true,""score"":100}}",432,,,Uniqueness check,Per row,PRODUCT_GROUP_6,UNIQUENESS,0.0,,true,432,432,100.0,0,WITH `74b02370-b77d-47f8-9db0-9143972ee651` AS (SELECT * FROM `cpf-farm-th.STD.MAS_SAP_PRODUCT_GROUP_6` ) SELECT * FROM `74b02370-b77d-47f8-9db0-9143972ee651` WHERE `PRODUCT_GROUP_6` IN (SELECT `PRODUCT_GROUP_6` FROM `74b02370-b77d-47f8-9db0-9143972ee651` GROUP BY `PRODUCT_GROUP_6` HAVING COUNT(`PRODUCT_GROUP_6`) > 1);,2026-02-12 05:14:16.000000 UTC,2026-02-12 05:20:37.000000 UTC,,"{
  ""debug_queries"": []
}"
"{
  ""data_quality_scan"": {
    ""resource_name"": ""//dataplex.googleapis.com/projects/1082519457323/locations/us-central1/dataScans/dq-std-mas-sap-product-group-6-test"",
    ""project_id"": ""cpf-farm-th"",
    ""location"": ""us-central1"",
    ""data_scan_id"": ""dq-std-mas-sap-product-group-6-test"",
    ""display_name"": ""dq-std-mas-sap-product-group-6-test""
  }
}","{
  ""data_source"": {
    ""resource_name"": ""//bigquery.googleapis.com/projects/cpf-farm-th/datasets/STD/tables/MAS_SAP_PRODUCT_GROUP_6"",
    ""dataplex_entity_project_id"": null,
    ""dataplex_entity_project_number"": null,
    ""dataplex_lake_id"": null,
    ""dataplex_zone_id"": null,
    ""dataplex_entity_id"": null,
    ""table_project_id"": ""cpf-farm-th"",
    ""table_project_number"": ""1082519457323"",
    ""dataset_id"": ""STD"",
    ""table_id"": ""MAS_SAP_PRODUCT_GROUP_6""
  }
}",74b02370-b77d-47f8-9db0-9143972ee651,"{""increment_column"":"""",""incremental"":false,""row_filter"":"""",""sampling_percent"":100,""trigger"":""on_demand""}",,2026-02-12 05:21:26.000000 UTC,2026-02-12 05:21:53.000000 UTC,"{
  ""job_quality_result"": {
    ""passed"": ""false"",
    ""score"": ""66.669998"",
    ""incremental_start"": null,
    ""incremental_end"": null
  }
}","{""ACCURACY"":{""passed"":false,""score"":0},""COMPLETENESS"":{""passed"":true,""score"":100},""UNIQUENESS"":{""passed"":true,""score"":100}}",432,,,SQL Assertion check,Aggregate,PRODUCT_GROUP_6,ACCURACY,0.0,"{""sql_statement"":""SELECT count(*) FROM `cpf-farm-th.STD.MAS_SAP_PRODUCT_GROUP_6` WHERE PRODUCT_GROUP_6 = '351'""}",false,0,0,0.0,0,"-- This query executes the SQL expression defined by the rule.
WITH `74b02370-b77d-47f8-9db0-9143972ee651` AS (SELECT * FROM `cpf-farm-th.STD.MAS_SAP_PRODUCT_GROUP_6` ) (SELECT count(*) FROM `cpf-farm-th.STD.MAS_SAP_PRODUCT_GROUP_6` WHERE PRODUCT_GROUP_6 = '351');",2026-02-12 05:14:16.000000 UTC,2026-02-12 05:20:37.000000 UTC,1,"{
  ""debug_queries"": []
}"
"{
  ""data_quality_scan"": {
    ""resource_name"": ""//dataplex.googleapis.com/projects/1082519457323/locations/us-central1/dataScans/dq-std-mas-sap-product-group-6-test"",
    ""project_id"": ""cpf-farm-th"",
    ""location"": ""us-central1"",
    ""data_scan_id"": ""dq-std-mas-sap-product-group-6-test"",
    ""display_name"": ""dq-std-mas-sap-product-group-6-test""
  }
}","{
  ""data_source"": {
    ""resource_name"": ""//bigquery.googleapis.com/projects/cpf-farm-th/datasets/STD/tables/MAS_SAP_PRODUCT_GROUP_6"",
    ""dataplex_entity_project_id"": null,
    ""dataplex_entity_project_number"": null,
    ""dataplex_lake_id"": null,
    ""dataplex_zone_id"": null,
    ""dataplex_entity_id"": null,
    ""table_project_id"": ""cpf-farm-th"",
    ""table_project_number"": ""1082519457323"",
    ""dataset_id"": ""STD"",
    ""table_id"": ""MAS_SAP_PRODUCT_GROUP_6""
  }
}",4c4a0dfe-a060-4fa9-b873-7b29bf201e0c,"{""increment_column"":"""",""incremental"":false,""row_filter"":"""",""sampling_percent"":100,""trigger"":""on_demand""}",,2026-02-12 07:06:01.000000 UTC,2026-02-12 07:06:30.000000 UTC,"{
  ""job_quality_result"": {
    ""passed"": ""false"",
    ""score"": ""66.669998"",
    ""incremental_start"": null,
    ""incremental_end"": null
  }
}","{""ACCURACY"":{""passed"":false,""score"":0},""COMPLETENESS"":{""passed"":true,""score"":100},""UNIQUENESS"":{""passed"":true,""score"":100}}",432,,,NULL check,Per row,PRODUCT_GROUP_6,COMPLETENESS,100.0,,true,432,432,100.0,0,WITH `4c4a0dfe-a060-4fa9-b873-7b29bf201e0c` AS (SELECT * FROM `cpf-farm-th.STD.MAS_SAP_PRODUCT_GROUP_6` ) SELECT * FROM `4c4a0dfe-a060-4fa9-b873-7b29bf201e0c` WHERE (`PRODUCT_GROUP_6` IS NULL);,2026-02-12 05:14:16.000000 UTC,2026-02-12 07:05:30.000000 UTC,,"{
  ""debug_queries"": []
}"
"{
  ""data_quality_scan"": {
    ""resource_name"": ""//dataplex.googleapis.com/projects/1082519457323/locations/us-central1/dataScans/dq-std-mas-sap-product-group-6-test"",
    ""project_id"": ""cpf-farm-th"",
    ""location"": ""us-central1"",
    ""data_scan_id"": ""dq-std-mas-sap-product-group-6-test"",
    ""display_name"": ""dq-std-mas-sap-product-group-6-test""
  }
}","{
  ""data_source"": {
    ""resource_name"": ""//bigquery.googleapis.com/projects/cpf-farm-th/datasets/STD/tables/MAS_SAP_PRODUCT_GROUP_6"",
    ""dataplex_entity_project_id"": null,
    ""dataplex_entity_project_number"": null,
    ""dataplex_lake_id"": null,
    ""dataplex_zone_id"": null,
    ""dataplex_entity_id"": null,
    ""table_project_id"": ""cpf-farm-th"",
    ""table_project_number"": ""1082519457323"",
    ""dataset_id"": ""STD"",
    ""table_id"": ""MAS_SAP_PRODUCT_GROUP_6""
  }
}",4c4a0dfe-a060-4fa9-b873-7b29bf201e0c,"{""increment_column"":"""",""incremental"":false,""row_filter"":"""",""sampling_percent"":100,""trigger"":""on_demand""}",,2026-02-12 07:06:01.000000 UTC,2026-02-12 07:06:30.000000 UTC,"{
  ""job_quality_result"": {
    ""passed"": ""false"",
    ""score"": ""66.669998"",
    ""incremental_start"": null,
    ""incremental_end"": null
  }
}","{""ACCURACY"":{""passed"":false,""score"":0},""COMPLETENESS"":{""passed"":true,""score"":100},""UNIQUENESS"":{""passed"":true,""score"":100}}",432,,,Uniqueness check,Per row,PRODUCT_GROUP_6,UNIQUENESS,0.0,,true,432,432,100.0,0,WITH `4c4a0dfe-a060-4fa9-b873-7b29bf201e0c` AS (SELECT * FROM `cpf-farm-th.STD.MAS_SAP_PRODUCT_GROUP_6` ) SELECT * FROM `4c4a0dfe-a060-4fa9-b873-7b29bf201e0c` WHERE `PRODUCT_GROUP_6` IN (SELECT `PRODUCT_GROUP_6` FROM `4c4a0dfe-a060-4fa9-b873-7b29bf201e0c` GROUP BY `PRODUCT_GROUP_6` HAVING COUNT(`PRODUCT_GROUP_6`) > 1);,2026-02-12 05:14:16.000000 UTC,2026-02-12 07:05:30.000000 UTC,,"{
  ""debug_queries"": []
}"
"{
  ""data_quality_scan"": {
    ""resource_name"": ""//dataplex.googleapis.com/projects/1082519457323/locations/us-central1/dataScans/dq-std-mas-sap-product-group-6-test"",
    ""project_id"": ""cpf-farm-th"",
    ""location"": ""us-central1"",
    ""data_scan_id"": ""dq-std-mas-sap-product-group-6-test"",
    ""display_name"": ""dq-std-mas-sap-product-group-6-test""
  }
}","{
  ""data_source"": {
    ""resource_name"": ""//bigquery.googleapis.com/projects/cpf-farm-th/datasets/STD/tables/MAS_SAP_PRODUCT_GROUP_6"",
    ""dataplex_entity_project_id"": null,
    ""dataplex_entity_project_number"": null,
    ""dataplex_lake_id"": null,
    ""dataplex_zone_id"": null,
    ""dataplex_entity_id"": null,
    ""table_project_id"": ""cpf-farm-th"",
    ""table_project_number"": ""1082519457323"",
    ""dataset_id"": ""STD"",
    ""table_id"": ""MAS_SAP_PRODUCT_GROUP_6""
  }
}",4c4a0dfe-a060-4fa9-b873-7b29bf201e0c,"{""increment_column"":"""",""incremental"":false,""row_filter"":"""",""sampling_percent"":100,""trigger"":""on_demand""}",,2026-02-12 07:06:01.000000 UTC,2026-02-12 07:06:30.000000 UTC,"{
  ""job_quality_result"": {
    ""passed"": ""false"",
    ""score"": ""66.669998"",
    ""incremental_start"": null,
    ""incremental_end"": null
  }
}","{""ACCURACY"":{""passed"":false,""score"":0},""COMPLETENESS"":{""passed"":true,""score"":100},""UNIQUENESS"":{""passed"":true,""score"":100}}",432,,,SQL Assertion check,Aggregate,PRODUCT_GROUP_6,ACCURACY,0.0,"{""sql_statement"":""SELECT * FROM `cpf-farm-th.STD.MAS_SAP_PRODUCT_GROUP_6` WHERE PRODUCT_GROUP_6 = '351'""}",false,0,0,0.0,0,"-- This query executes the SQL expression defined by the rule.
WITH `4c4a0dfe-a060-4fa9-b873-7b29bf201e0c` AS (SELECT * FROM `cpf-farm-th.STD.MAS_SAP_PRODUCT_GROUP_6` ) (SELECT * FROM `cpf-farm-th.STD.MAS_SAP_PRODUCT_GROUP_6` WHERE PRODUCT_GROUP_6 = '351');",2026-02-12 05:14:16.000000 UTC,2026-02-12 07:05:30.000000 UTC,1,"{
  ""debug_queries"": []
}"
"{
  ""data_quality_scan"": {
    ""resource_name"": ""//dataplex.googleapis.com/projects/1082519457323/locations/us-central1/dataScans/dq-std-mas-sap-product-group-6"",
    ""project_id"": ""cpf-farm-th"",
    ""location"": ""us-central1"",
    ""data_scan_id"": ""dq-std-mas-sap-product-group-6"",
    ""display_name"": ""dq-std-mas_sap_product_group_6""
  }
}","{
  ""data_source"": {
    ""resource_name"": ""//bigquery.googleapis.com/projects/cpf-farm-th/datasets/STD/tables/MAS_SAP_PRODUCT_GROUP_6"",
    ""dataplex_entity_project_id"": null,
    ""dataplex_entity_project_number"": null,
    ""dataplex_lake_id"": null,
    ""dataplex_zone_id"": null,
    ""dataplex_entity_id"": null,
    ""table_project_id"": ""cpf-farm-th"",
    ""table_project_number"": ""1082519457323"",
    ""dataset_id"": ""STD"",
    ""table_id"": ""MAS_SAP_PRODUCT_GROUP_6""
  }
}",921628be-a1b1-4206-8064-f7b375dd3f38,"{""increment_column"":"""",""incremental"":false,""row_filter"":"""",""sampling_percent"":100,""trigger"":""on_demand""}",,2026-02-12 08:32:13.000000 UTC,2026-02-12 08:32:42.000000 UTC,"{
  ""job_quality_result"": {
    ""passed"": ""false"",
    ""score"": ""33.330002"",
    ""incremental_start"": null,
    ""incremental_end"": null
  }
}","{""ACCURACY"":{""passed"":false,""score"":0},""COMPLETENESS"":{""passed"":false,""score"":0},""VALIDITY"":{""passed"":true,""score"":100}}",432,,,SQL Assertion check,Aggregate,PRODUCT_GROUP_6,ACCURACY,0.0,"{""sql_statement"":""SELECT PRODUCT_GROUP_6 FROM cpf-farm-th.STD.MAS_SAP_PRODUCT_GROUP_6 WHERE PRODUCT_GROUP_6 = '351'""}",false,0,0,0.0,0,"-- This query executes the SQL expression defined by the rule.
WITH `921628be-a1b1-4206-8064-f7b375dd3f38` AS (SELECT * FROM `cpf-farm-th.STD.MAS_SAP_PRODUCT_GROUP_6` ) (SELECT PRODUCT_GROUP_6 FROM cpf-farm-th.STD.MAS_SAP_PRODUCT_GROUP_6 WHERE PRODUCT_GROUP_6 = '351');",2026-02-12 08:31:37.000000 UTC,2026-02-12 08:31:37.000000 UTC,1,"{
  ""debug_queries"": []
}"
"{
  ""data_quality_scan"": {
    ""resource_name"": ""//dataplex.googleapis.com/projects/1082519457323/locations/us-central1/dataScans/dq-std-mas-sap-product-group-6"",
    ""project_id"": ""cpf-farm-th"",
    ""location"": ""us-central1"",
    ""data_scan_id"": ""dq-std-mas-sap-product-group-6"",
    ""display_name"": ""dq-std-mas_sap_product_group_6""
  }
}","{
  ""data_source"": {
    ""resource_name"": ""//bigquery.googleapis.com/projects/cpf-farm-th/datasets/STD/tables/MAS_SAP_PRODUCT_GROUP_6"",
    ""dataplex_entity_project_id"": null,
    ""dataplex_entity_project_number"": null,
    ""dataplex_lake_id"": null,
    ""dataplex_zone_id"": null,
    ""dataplex_entity_id"": null,
    ""table_project_id"": ""cpf-farm-th"",
    ""table_project_number"": ""1082519457323"",
    ""dataset_id"": ""STD"",
    ""table_id"": ""MAS_SAP_PRODUCT_GROUP_6""
  }
}",921628be-a1b1-4206-8064-f7b375dd3f38,"{""increment_column"":"""",""incremental"":false,""row_filter"":"""",""sampling_percent"":100,""trigger"":""on_demand""}",,2026-02-12 08:32:13.000000 UTC,2026-02-12 08:32:42.000000 UTC,"{
  ""job_quality_result"": {
    ""passed"": ""false"",
    ""score"": ""33.330002"",
    ""incremental_start"": null,
    ""incremental_end"": null
  }
}","{""ACCURACY"":{""passed"":false,""score"":0},""COMPLETENESS"":{""passed"":false,""score"":0},""VALIDITY"":{""passed"":true,""score"":100}}",432,,,Row Condition check,Per row,PRODUCT_GROUP_6,VALIDITY,100.0,"{""sql_expression"":""(LENGTH(`PRODUCT_GROUP_6`) >= 2 AND LENGTH(`PRODUCT_GROUP_6`) <= 5) OR `PRODUCT_GROUP_6` IS NULL""}",true,432,432,100.0,0,WITH `921628be-a1b1-4206-8064-f7b375dd3f38` AS (SELECT * FROM `cpf-farm-th.STD.MAS_SAP_PRODUCT_GROUP_6` ) SELECT * FROM `921628be-a1b1-4206-8064-f7b375dd3f38` WHERE (NOT(((LENGTH(`PRODUCT_GROUP_6`) >= 2 AND LENGTH(`PRODUCT_GROUP_6`) <= 5) OR `PRODUCT_GROUP_6` IS NULL) IS TRUE));,2026-02-12 08:31:37.000000 UTC,2026-02-12 08:31:37.000000 UTC,,"{
  ""debug_queries"": []
}"
"{
  ""data_quality_scan"": {
    ""resource_name"": ""//dataplex.googleapis.com/projects/1082519457323/locations/us-central1/dataScans/dq-std-mas-sap-product-group-6"",
    ""project_id"": ""cpf-farm-th"",
    ""location"": ""us-central1"",
    ""data_scan_id"": ""dq-std-mas-sap-product-group-6"",
    ""display_name"": ""dq-std-mas_sap_product_group_6""
  }
}","{
  ""data_source"": {
    ""resource_name"": ""//bigquery.googleapis.com/projects/cpf-farm-th/datasets/STD/tables/MAS_SAP_PRODUCT_GROUP_6"",
    ""dataplex_entity_project_id"": null,
    ""dataplex_entity_project_number"": null,
    ""dataplex_lake_id"": null,
    ""dataplex_zone_id"": null,
    ""dataplex_entity_id"": null,
    ""table_project_id"": ""cpf-farm-th"",
    ""table_project_number"": ""1082519457323"",
    ""dataset_id"": ""STD"",
    ""table_id"": ""MAS_SAP_PRODUCT_GROUP_6""
  }
}",921628be-a1b1-4206-8064-f7b375dd3f38,"{""increment_column"":"""",""incremental"":false,""row_filter"":"""",""sampling_percent"":100,""trigger"":""on_demand""}",,2026-02-12 08:32:13.000000 UTC,2026-02-12 08:32:42.000000 UTC,"{
  ""job_quality_result"": {
    ""passed"": ""false"",
    ""score"": ""33.330002"",
    ""incremental_start"": null,
    ""incremental_end"": null
  }
}","{""ACCURACY"":{""passed"":false,""score"":0},""COMPLETENESS"":{""passed"":false,""score"":0},""VALIDITY"":{""passed"":true,""score"":100}}",432,,,NULL check,Per row,DESC_ENG,COMPLETENESS,100.0,,false,432,298,68.981481,134,WITH `921628be-a1b1-4206-8064-f7b375dd3f38` AS (SELECT * FROM `cpf-farm-th.STD.MAS_SAP_PRODUCT_GROUP_6` ) SELECT * FROM `921628be-a1b1-4206-8064-f7b375dd3f38` WHERE (`DESC_ENG` IS NULL);,2026-02-12 08:31:37.000000 UTC,2026-02-12 08:31:37.000000 UTC,,"{
  ""debug_queries"": []
}"
